Zaman(s)	Ivme_y(m/s^2)
------------------------------
2.77		-25.8374
2.78		-25.7902
2.79		-25.7431
2.80		-25.6962
2.81		-25.6495
2.82		-25.6029
2.83		-25.5565
2.84		-25.5102
2.85		-25.4641
2.86		-25.4182
2.87		-25.3724
2.88		-25.3267
2.89		-25.2812
2.90		-25.2359
2.91		-25.1907
2.92		-25.1457
2.93		-25.1008
2.94		-25.0560
2.95		-25.0114
2.96		-24.9670
2.97		-24.9227
2.98		-24.8786
2.99		-24.8346
3.00		-24.7907
3.01		-24.7470
3.02		-24.7034
3.03		-24.6600
3.04		-24.6167
3.05		-24.5736
3.06		-24.5306
3.07		-24.4877
3.08		-24.4450
3.09		-24.4025
3.10		-24.3600
3.11		-24.3177
3.12		-24.2756
3.13		-24.2336
3.14		-24.1917
3.15		-24.1499
3.16		-24.1083
3.17		-24.0668
3.18		-24.0255
3.19		-23.9843
3.20		-23.9432
3.21		-23.9023
3.22		-23.8615
3.23		-23.8208
3.24		-23.7802
3.25		-23.7398
3.26		-23.6995
3.27		-23.6594
3.28		-23.6194
3.29		-23.5795
3.30		-23.5397
3.31		-23.5000
3.32		-23.4605
3.33		-23.4211
3.34		-23.3819
3.35		-23.3427
3.36		-23.3037
3.37		-23.2648
3.38		-23.2261
3.39		-23.1874
3.40		-23.1489
3.41		-23.1105
3.42		-23.0722
3.43		-23.0341
3.44		-22.9960
3.45		-22.9581
3.46		-22.9203
3.47		-22.8826
3.48		-22.8451
3.49		-22.8076
3.50		-22.7703
3.51		-22.7331
3.52		-22.6960
3.53		-22.6590
3.54		-22.6222
3.55		-22.5854
3.56		-22.5488
3.57		-22.5123
3.58		-22.4759
3.59		-22.4396
3.60		-22.4034
3.61		-22.3673
3.62		-22.3314
3.63		-22.2955
3.64		-22.2598
3.65		-22.2242
3.66		-22.1887
3.67		-22.1533
3.68		-22.1180
3.69		-22.0828
3.70		-22.0477
3.71		-22.0127
3.72		-21.9779
3.73		-21.9431
3.74		-21.9085
3.75		-21.8739
3.76		-21.8395
3.77		-21.8052
3.78		-21.7709
3.79		-21.7368
3.80		-21.7028
3.81		-21.6689
3.82		-21.6351
3.83		-21.6014
3.84		-21.5678
3.85		-21.5343
3.86		-21.5008
3.87		-21.4675
3.88		-21.4343
3.89		-21.4012
3.90		-21.3682
3.91		-21.3353
3.92		-21.3025
3.93		-21.2698
3.94		-21.2372
3.95		-21.2047
3.96		-21.1723
3.97		-21.1400
3.98		-21.1077
3.99		-21.0756
4.00		-21.0436
4.01		-21.0117
4.02		-20.9798
4.03		-20.9481
4.04		-20.9164
4.05		-20.8849
4.06		-20.8534
4.07		-20.8221
4.08		-20.7908
4.09		-20.7596
4.10		-20.7285
4.11		-20.6975
4.12		-20.6666
4.13		-20.6358
4.14		-20.6051
4.15		-20.5744
4.16		-20.5439
4.17		-20.5134
4.18		-20.4830
4.19		-20.4528
4.20		-20.4226
4.21		-20.3925
