Zaman(s)	Ivme_y(m/s^2)
------------------------------
2.77		-17.4230
2.78		-17.3508
2.79		-17.2792
2.80		-17.2082
2.81		-17.1378
2.82		-17.0681
2.83		-16.9989
2.84		-16.9303
2.85		-16.8623
2.86		-16.7949
2.87		-16.7281
2.88		-16.6618
2.89		-16.5961
2.90		-16.5310
2.91		-16.4664
2.92		-16.4023
2.93		-16.3388
2.94		-16.2758
2.95		-16.2133
2.96		-16.1513
2.97		-16.0899
2.98		-16.0289
2.99		-15.9685
3.00		-15.9085
3.01		-15.8491
3.02		-15.7901
3.03		-15.7316
3.04		-15.6736
3.05		-15.6160
3.06		-15.5589
3.07		-15.5023
3.08		-15.4461
3.09		-15.3904
3.10		-15.3351
3.11		-15.2803
3.12		-15.2259
3.13		-15.1719
3.14		-15.1183
3.15		-15.0652
3.16		-15.0125
3.17		-14.9602
3.18		-14.9083
3.19		-14.8568
3.20		-14.8057
3.21		-14.7550
3.22		-14.7047
3.23		-14.6548
3.24		-14.6053
3.25		-14.5561
3.26		-14.5073
3.27		-14.4589
3.28		-14.4109
3.29		-14.3632
3.30		-14.3159
3.31		-14.2690
3.32		-14.2224
