Açı(derece)	Dmin(metre)
------------------------------
29.50		2100.6945
29.60		2110.6799
29.70		2120.6504
29.80		2130.6019
29.90		2140.5383
30.00		2150.4566
30.10		2160.3588
30.20		2170.2439
30.30		2180.1118
30.40		2189.9636
30.50		2199.7970
30.60		2209.6153
30.70		2219.4142
30.80		2229.1979
30.90		2238.9632
31.00		2248.7123
31.10		2258.4438
31.20		2268.1582
31.30		2277.8558
31.40		2287.5354
31.50		2297.1990
31.60		2306.8437
31.70		2316.4732
31.80		2326.0831
31.90		2335.6776
32.00		2345.2532
32.10		2354.8127
32.20		2364.3541
32.30		2373.8784
32.40		2383.3854
32.50		2392.8746
32.60		2402.3472
32.70		2411.8011
32.80		2421.2392
32.90		2430.6579
33.00		2440.0611
33.10		2449.4447
33.20		2458.8125
33.30		2468.1616
33.40		2477.4939
33.50		2486.8083
33.60		2496.1052
33.70		2505.3848
33.80		2514.6462
33.90		2523.8911
34.00		2533.1168
34.10		2542.3270
34.20		2551.5171
34.30		2560.6916
34.40		2569.8469
34.50		2578.9856
34.60		2588.1061
34.70		2597.2091
34.80		2606.2947
34.90		2615.3619
35.00		2624.4127
35.10		2633.4441
35.20		2642.4598
35.30		2651.4555
35.40		2660.4353
35.50		2669.3962
35.60		2678.3400
35.70		2687.2660
35.80		2696.1739
35.90		2705.0651
36.00		2713.9369
36.10		2722.7930
36.20		2731.6291
36.30		2740.4491
36.40		2749.2504
36.50		2758.0343
36.60		2766.8008
36.70		2775.5486
36.80		2784.2803
36.90		2792.9920
37.00		2801.6878
37.10		2810.3645
37.20		2819.0241
37.30		2827.6661
37.40		2836.2895
37.50		2844.8968
37.60		2853.4840
37.70		2862.0553
37.80		2870.6076
37.90		2879.1426
38.00		2887.6604
38.10		2896.1591
38.20		2904.6419
38.30		2913.1048
38.40		2921.5513
38.50		2929.9798
38.60		2938.3899
38.70		2946.7840
38.80		2955.1578
38.90		2963.5156
39.00		2971.8550
39.10		2980.1764
39.20		2988.4816
39.30		2996.7666
39.40		3005.0357
39.50		3013.2863
39.60		3021.5189
39.70		3029.7354
39.80		3037.9317
39.90		3046.1119
40.00		3054.2740
40.10		3062.4178
40.20		3070.5455
40.30		3078.6534
40.40		3086.7446
40.50		3094.8188
40.60		3102.8736
40.70		3110.9123
40.80		3118.9324
40.90		3126.9346
41.00		3134.9207
41.10		3142.8870
41.20		3150.8366
41.30		3158.7694
41.40		3166.6826
41.50		3174.5797
41.60		3182.4588
41.70		3190.3194
41.80		3198.1638
41.90		3205.9895
42.00		3213.7975
42.10		3221.5893
42.20		3229.3617
42.30		3237.1170
42.40		3244.8561
42.50		3252.5754
42.60		3260.2780
42.70		3267.9644
42.80		3275.6307
42.90		3283.2807
43.00		3290.9144
43.10		3298.5280
43.20		3306.1254
43.30		3313.7064
43.40		3321.2674
43.50		3328.8121
43.60		3336.3405
43.70		3343.8490
43.80		3351.3410
43.90		3358.8168
44.00		3366.2732
44.10		3373.7125
44.20		3381.1356
44.30		3388.5401
44.40		3395.9268
44.50		3403.2972
44.60		3410.6500
44.70		3417.9840
44.80		3425.3018
44.90		3432.6031
45.00		3439.8846
45.10		3447.1497
45.20		3454.3985
45.30		3461.6287
45.40		3468.8412
45.50		3476.0374
45.60		3483.2167
45.70		3490.3767
45.80		3497.5203
45.90		3504.6476
46.00		3511.7564
46.10		3518.8475
46.20		3525.9222
46.30		3532.9805
46.40		3540.0193
46.50		3547.0415
46.60		3554.0473
46.70		3561.0361
46.80		3568.0058
46.90		3574.9592
47.00		3581.8961
47.10		3588.8156
47.20		3595.7165
47.30		3602.6011
47.40		3609.4692
47.50		3616.3198
47.60		3623.1520
47.70		3629.9678
47.80		3636.7672
47.90		3643.5494
48.00		3650.3128
48.10		3657.0599
48.20		3663.7905
48.30		3670.5048
48.40		3677.1996
48.50		3683.8780
48.60		3690.5400
48.70		3697.1856
48.80		3703.8131
48.90		3710.4229
49.00		3717.0164
49.10		3723.5934
49.20		3730.1540
49.30		3736.6954
49.40		3743.2203
49.50		3749.7288
49.60		3756.2209
49.70		3762.6961
49.80		3769.1526
49.90		3775.5927
50.00		3782.0164
50.10		3788.4237
50.20		3794.8142
50.30		3801.1860
50.40		3807.5414
50.50		3813.8805
50.60		3820.2031
50.70		3826.5092
50.80		3832.7969
50.90		3839.0677
51.00		3845.3222
51.10		3851.5602
51.20		3857.7818
51.30		3863.9865
51.40		3870.1729
51.50		3876.3430
51.60		3882.4966
51.70		3888.6338
51.80		3894.7546
51.90		3900.8586
52.00		3906.9444
52.10		3913.0138
52.20		3919.0668
52.30		3925.1034
52.40		3931.1236
52.50		3937.1275
52.60		3943.1134
